Measure Mode: memory
Thread ID: 70198652961280
Fiber ID: 70198652682660
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000        6   Haml::Buffer#attributes
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Type::Integer#type_cast_from_database
   NaN      0.000     0.000     0.000     0.000       12   ActiveRecord::Attribute::FromDatabase#type_cast
   NaN      0.000     0.000     0.000     0.000       12   ActiveRecord::Attribute#original_value
   NaN      0.000     0.000     0.000     0.000       15   ActiveRecord::Attribute#value
   NaN      0.000     0.000     0.000     0.000       12   ActiveRecord::Attribute#initialize
   NaN      0.000     0.000     0.000     0.000       12   <Class::ActiveRecord::Attribute>#from_database
   NaN      0.000     0.000     0.000     0.000       12   ActiveRecord::LazyAttributeHash#assign_default_value
   NaN      0.000     0.000     0.000     0.000       15   ActiveRecord::LazyAttributeHash#[]
   NaN      0.000     0.000     0.000     0.000       15   ActiveRecord::AttributeSet#[]
   NaN      0.000     0.000     0.000     0.000       15   ActiveRecord::AttributeSet#fetch_value
   NaN      0.000     0.000     0.000     0.000       15   ActiveRecord::AttributeMethods::Read#_read_attribute
   NaN      0.000     0.000     0.000     0.000        3   #<Module:0x007fb0cc15f110>#__temp__9646
   NaN      0.000     0.000     0.000     0.000        1   WillPaginate::Collection#total_entries=
   NaN      0.000     0.000     0.000     0.000        1   WillPaginate::Collection#offset
   NaN      0.000     0.000     0.000     0.000        2   Delegator#==
   NaN      0.000     0.000     0.000     0.000        2   Array#length
   NaN      0.000     0.000     0.000     0.000        1   Array#replace
   NaN      0.000     0.000     0.000     0.000        1   WillPaginate::Collection#replace
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#readonly_value
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#build_preloader
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#preload_values
   NaN      0.000     0.000     0.000     0.000        3   <Class::ActiveRecord::Base>#_initialize_callbacks
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Base#_initialize_callbacks
   NaN      0.000     0.000     0.000     0.000        3   <Class::ActiveRecord::Base>#_find_callbacks
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Base#_find_callbacks
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Core#init_internals
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Core#init_with
   NaN      0.000     0.000     0.000     0.000        3   Class#allocate
   NaN      0.000     0.000     0.000     0.000        6   ActiveRecord::AttributeMethods::ClassMethods#define_attribute_methods
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Core::ClassMethods#allocate
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::AttributeSet#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::LazyAttributeHash#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::AttributeSet::Builder#build_from_database
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::ModelSchema::ClassMethods#attributes_builder
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Persistence::ClassMethods#discriminate_class_for_record
   NaN      0.000     0.000     0.000     0.000        6  *ActiveRecord::ModelSchema::ClassMethods#inheritance_column
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Inheritance::ClassMethods#using_single_table_inheritance?
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Inheritance::ClassMethods#discriminate_class_for_record
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Persistence::ClassMethods#instantiate
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#hash_rows
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#each
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#length
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Attributes::ClassMethods#columns_hash
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#initialize_copy
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#initialize
   NaN      0.000     0.000     0.000     0.000        1   Array#to_a
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#to_a
   NaN      0.000     0.000     0.000     0.000        7   SQLite3::Statement#column_decltype
   NaN      0.000     0.000     0.000     0.000        7   SQLite3::Statement#column_name
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#without_prepared_statement?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::SQLite3Adapter#exec_query
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#select
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#select_all
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#cache_sql
   NaN      0.000     0.000     0.000     0.000        1   Arel::Collectors::PlainString#value
   NaN      0.000     0.000     0.000     0.000        1   Arel::Collectors::SQLString#compile
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter::SQLString#compile
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_Offset
   NaN      0.000     0.000     0.000     0.000        2   Arel::Visitors::ToSql#literal
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_Limit
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Table
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_JoinSource
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#empty?
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#quote_column_name
   NaN      0.000     0.000     0.000     0.000        1   #<Class:0x007fb0cbb06340>#name
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::SQLite3Adapter#quote_column_name
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::Quoting#quote_table_name
   NaN      0.000     0.000     0.000     0.000        2   Arel::Visitors::ToSql#quote_table_name
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x007fb0cbb06340>#relation
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Attributes_Attribute
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#each_with_index
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_Top
   NaN      0.000     0.000     0.000     0.000        6   Arel::Visitors::ToSql#maybe_visit
   NaN      0.000     0.000     0.000     0.000       12   Arel::Collectors::PlainString#<<
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_SelectCore
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#inject
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_SelectStatement
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::SQLite#visit_Arel_Nodes_SelectStatement
   NaN      0.000     0.000     0.000     0.000        9   Arel::Visitors::Visitor#dispatch
   NaN      0.000     0.000     0.000     0.000        9  *Arel::Visitors::Reduce#visit
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::Reduce#accept
   NaN      0.000     0.000     0.000     0.000        1   Arel::Collectors::PlainString#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::Collectors::SQLString#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#collector
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::DatabaseStatements#to_sql
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::DatabaseStatements#binds_from_relation
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#locked
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#locked?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#select_all
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Sanitization::ClassMethods#sanitize_sql_for_conditions
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ModelSchema::ClassMethods#table_name
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Querying#find_by_sql
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#bind_values
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#lock_value
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#from_value
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#distinct
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#distinct_value
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#project
   NaN      0.000     0.000     0.000     0.000        1   <Class::#<Class:0x007fb0cbb06340>>#new
   NaN      0.000     0.000     0.000     0.000        1   Arel::Table#[]
   NaN      0.000     0.000     0.000     0.000        1   <Module::Arel>#sql
   NaN      0.000     0.000     0.000     0.000        1   <Module::Arel>#star
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#select_values
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_select
   NaN      0.000     0.000     0.000     0.000        4   Array#uniq
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#order_values
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_order
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#group_values
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#skip
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#offset_value
   NaN      0.000     0.000     0.000     0.000        3   Arel::Nodes::Unary#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#take
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#sanitize_limit
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Delegation#connection
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#having_values
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#collapse_wheres
   NaN      0.000     0.000     0.000     0.000       13   Array#-
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#where_values
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#joins_values
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#from
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::SelectStatement#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::Binary#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::SelectCore#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::TreeManager#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_arel
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#arel
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#includes_values
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#eager_load_values
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Relation#eager_loading?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#exec_queries
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#load
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#to_a
   NaN      0.000     0.000     0.000     0.000        1   WillPaginate::Collection#initialize
   NaN      0.000     0.000     0.000     0.000        1   <Class::WillPaginate::Collection>#create
   NaN      0.000     0.000     0.000     0.000        1   #<Module:0x007fb0cb9f5028>#nil?
   NaN      0.000     0.000     0.000     0.000        1   WillPaginate::ActiveRecord::RelationMethods#to_a
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Delegation#each
   NaN      0.000     0.000     0.000     0.000        1   ActionView::CompiledTemplates#_app_views_shared__posts_html_haml__3381209451956405563_70198682322280
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#render_partial
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Notifications::Event#<<
   NaN      0.000     0.000     0.000     0.000       13   String#eql?
   NaN      0.000     0.000     0.000     0.000       25   String#hash
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#find_template
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#find_partial
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#retrieve_template_keys
   NaN      0.000     0.000     0.000     0.000        1   <Class::File>#basename
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#retrieve_variable
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#collection_from_options
   NaN      0.000     0.000     0.000     0.000        1   NilClass#to_a
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#setup
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#render
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Renderer#render_partial
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::RenderingHelper#render
   NaN      0.000     0.000     0.000     0.000        1   Haml::Helpers#non_haml
   NaN      0.000     0.000     0.000     0.000        5   Haml::Buffer#active?
   NaN      0.000     0.000     0.000     0.000        5   Haml::Helpers#is_haml?
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#render_with_haml
   NaN      0.000     0.000     0.000     0.000        3   String#encode!
   NaN      0.000     0.000     0.000     0.000       45   String#initialize
   NaN      0.000     0.000     0.000     0.000       41   ActiveSupport::SafeBuffer#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActionView::OutputBuffer#initialize
   NaN      0.000     0.000     0.000     0.000        2   String#encode
   NaN      0.000     0.000     0.000     0.000        2   <Class::Encoding>#find
   NaN      0.000     0.000     0.000     0.000        2   Haml::Buffer#new_encoded_string
   NaN      0.000     0.000     0.000     0.000        2   Haml::Buffer#initialize
   NaN      0.000     0.000     0.000     0.000        5   Haml::Helpers#haml_buffer
   NaN      0.000     0.000     0.000     0.000        1   ActionView::CompiledTemplates#_app_views_posts_index_html_haml___1297618876301777891_70198658211480
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Template#method_name
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Template#compile!
   NaN      0.000     0.000     0.000     0.000        3  *ActionView::Template#instrument
   NaN      0.000     0.000     0.000     0.000        3  *ActionView::Template#render
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::Notifications::Fanout::Subscribers::Timed#start
   NaN      0.000     0.000     0.000     0.000        8   <Class::ActionView::Base>#logger
   NaN      0.000     0.000     0.000     0.000        8   ActionView::LogSubscriber#logger
   NaN      0.000     0.000     0.000     0.000        2  *ActionView::AbstractRenderer#instrument
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_normalize_layout
   NaN      0.000     0.000     0.000     0.000        1   ApplicationController#_layout
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext::ViewPaths#find_all
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Layouts#_conditional_layout?
   NaN      0.000     0.000     0.000     0.000        1   PostsController#_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#action_has_layout?
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_default_layout
   NaN      0.000     0.000     0.000     0.000        2  *ActionView::TemplateRenderer#resolve_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext#with_layout_format
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#with_layout_format
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#find_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render_with_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render_template
   NaN      0.000     0.000     0.000     0.000        4   Array#|
   NaN      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#prepend_formats
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActionView::Resolver>#caching
   NaN      0.000     0.000     0.000     0.000        4   ActionView::Resolver::Cache#cache
   NaN      0.000     0.000     0.000     0.000        4   Array#sort!
   NaN      0.000     0.000     0.000     0.000        4   ActionView::Resolver#cached
   NaN      0.000     0.000     0.000     0.000        4   ActionView::Resolver#find_all
   NaN      0.000     0.000     0.000     0.000        4   ActionView::PathSet#find_all
   NaN      0.000     0.000     0.000     0.000        2   ActionView::PathSet#find
   NaN      0.000     0.000     0.000     0.000       14   Kernel#eql?
   NaN      0.000     0.000     0.000     0.000       20   Array#eql?
   NaN      0.000     0.000     0.000     0.000        1   Hash#eql?
   NaN      0.000     0.000     0.000     0.000       33   Array#hash
   NaN      0.000     0.000     0.000     0.000        1   Hash#hash
   NaN      0.000     0.000     0.000     0.000        1   Mime::Mimes#symbols
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::LookupContext::DetailsKey>#get
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::DetailsCache#details_key
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::ViewPaths#detail_args_for
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::ViewPaths#normalize_name
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::ViewPaths#args_for_lookup
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext::ViewPaths#find
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#find_template
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#determine_template
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext#registered_details
   NaN      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#extract_details
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render
   NaN      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Renderer#render_template
   NaN      0.000     0.000     0.000     0.000        2  *ActionView::Renderer#render
   NaN      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Context#_prepare_context
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::ControllerHelper#assign_controller
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#assign
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#initialize
   NaN      0.000     0.000     0.000     0.000        2   Symbol#slice
   NaN      0.000     0.000     0.000     0.000        2   Symbol#length
   NaN      0.000     0.000     0.000     0.000        2   Array#reject!
   NaN      0.000     0.000     0.000     0.000        1   Kernel#instance_variables
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Base#_protected_ivars
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#view_assigns
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Rendering::ClassMethods#view_context_class
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Rendering#view_context_class
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Rendering#view_context
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Renderer#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Rendering#view_renderer
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Rendering#_render_template
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Streaming#_render_template
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_process_options
   NaN      0.000     0.000     0.000     0.000        2   Hash#values_at
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_process_options
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Streaming#_process_options
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Rendering#render_to_body
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#render_to_body
   NaN      0.000     0.000     0.000     0.000        1   Set#each
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionController::Base>#_renderers
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Base#_renderers
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Renderers#_render_to_body_with_renderer
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Renderers#render_to_body
   NaN      0.000     0.000     0.000     0.000        1   Symbol#===
   NaN      0.000     0.000     0.000     0.000       70   BasicObject#==
   NaN      0.000     0.000     0.000     0.000       13   Kernel#===
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_layout_for_option
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_include_layout?
   NaN      0.000     0.000     0.000     0.000       12   Array#&
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_options
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Rendering#_normalize_options
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_normalize_options
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_normalize_text
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_normalize_options
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_args
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Rendering#_normalize_args
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_normalize_args
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_render
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#render
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#render
   NaN      0.000     0.000     0.000     0.000        1   Benchmark#realtime
   NaN      0.000     0.000     0.000     0.000        1   <Module::Benchmark>#ms
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#cleanup_view_runtime
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionPool#connected?
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#connected?
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionHandling#connected?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Railties::ControllerRuntime#cleanup_view_runtime
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#render
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector::VariantCollector#variant
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#response
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#content_type=
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#content_type=
   NaN      0.000     0.000     0.000     0.000        3   ActionController::RackDelegation#content_type
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::Accessors#formats
   NaN      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#_process_format
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Rendering#_process_format
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Rendering#_process_format
   NaN      0.000     0.000     0.000     0.000        5   String#to_sym
   NaN      0.000     0.000     0.000     0.000        1   Mime::Type#method_missing
   NaN      0.000     0.000     0.000     0.000        2   String#ends_with?
   NaN      0.000     0.000     0.000     0.000        1   Mime::Type#respond_to_missing?
   NaN      0.000     0.000     0.000     0.000        2   Object#blank?
   NaN      0.000     0.000     0.000     0.000        1   Mime::Type#==
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#negotiate_mime
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#negotiate_format
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Collector#js
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Collector#json
   NaN      0.000     0.000     0.000     0.000        2   ActionController::MimeResponds::Collector::VariantCollector#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActionController::MimeResponds::Collector#custom
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Collector#html
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds#respond_to
   NaN      0.000     0.000     0.000     0.000        1   Hash#any?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#offset_value=
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#offset!
   NaN      0.000     0.000     0.000     0.000        1   WillPaginate::ActiveRecord::RelationMethods#copy_will_paginate_data
   NaN      0.000     0.000     0.000     0.000        1   WillPaginate::ActiveRecord::RelationMethods#clone
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#offset
   NaN      0.000     0.000     0.000     0.000        1   WillPaginate::ActiveRecord::RelationMethods#offset
   NaN      0.000     0.000     0.000     0.000        2   Fixnum#>
   NaN      0.000     0.000     0.000     0.000        2   WillPaginate::PageNumber#to_offset
   NaN      0.000     0.000     0.000     0.000        7   ActiveRecord::QueryMethods#limit_value
   NaN      0.000     0.000     0.000     0.000        3   #<Class:0x007fb0cf0197d0>#__setobj__
   NaN      0.000     0.000     0.000     0.000        3   Delegator#initialize
   NaN      0.000     0.000     0.000     0.000        3   Kernel#Integer
   NaN      0.000     0.000     0.000     0.000        3   Method#call
   NaN      0.000     0.000     0.000     0.000        3   UnboundMethod#bind
   NaN      0.000     0.000     0.000     0.000        3   Module#instance_method
   NaN      0.000     0.000     0.000     0.000        3   #<Module:0x007fb0cb9f5028>#block_given?
   NaN      0.000     0.000     0.000     0.000       10   #<Class:0x007fb0cf0197d0>#__getobj__
   NaN      0.000     0.000     0.000     0.000        3   Delegator#method_missing
   NaN      0.000     0.000     0.000     0.000        3   WillPaginate::PageNumber#initialize
   NaN      0.000     0.000     0.000     0.000        2   <Module::WillPaginate>#PageNumber
   NaN      0.000     0.000     0.000     0.000        3   Module#extended
   NaN      0.000     0.000     0.000     0.000        3   Module#extend_object
   NaN      0.000     0.000     0.000     0.000        3   Kernel#extend
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#extending_values=
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#extending_values
   NaN      0.000     0.000     0.000     0.000        1   Array#flatten!
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#extending!
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#extending
   NaN      0.000     0.000     0.000     0.000        1   WillPaginate::ActiveRecord::Pagination#page
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#check_cached_relation
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#limit_value=
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#limit!
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Relation#reset
   NaN      0.000     0.000     0.000     0.000        9   <Class::Hash>#[]
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Relation#initialize_copy
   NaN      0.000     0.000     0.000     0.000        4   Kernel#initialize_clone
   NaN      0.000     0.000     0.000     0.000        3   Kernel#clone
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::SpawnMethods#spawn
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#limit
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::SpawnMethods#merge
